编码,日期,销量
3113,20150518,0
3113,20150519,0
3113,20150520,0
3113,20150521,0
3113,20150522,0
3113,20150523,0
3113,20150524,0
3113,20150525,0
3113,20150526,0
3113,20150527,0
3113,20150528,0
3113,20150529,0
3113,20150530,0
3114,20150501,0
3114,20150502,1
3114,20150503,1
3114,20150504,1
3114,20150505,1
3114,20150506,2
3114,20150507,0
3114,20150508,0
3114,20150509,1
3114,20150510,1
3114,20150511,1
3114,20150512,1
3114,20150513,2
3114,20150514,0
3114,20150515,0
3114,20150516,1
3114,20150517,1
3114,20150518,1
3114,20150519,1
3114,20150520,2
3114,20150521,0
3114,20150522,0
3114,20150523,1
3114,20150524,1
3114,20150525,1
3114,20150526,1
3114,20150527,2
3114,20150528,0
3114,20150529,0
3114,20150530,1
3116,20150501,0
3116,20150502,0
3116,20150503,1
3116,20150504,1
3116,20150505,0
3116,20150506,1
3116,20150507,0
3116,20150508,0
3116,20150509,0
3116,20150510,1
3116,20150511,1
3116,20150512,0
3116,20150513,1
3116,20150514,0
3116,20150515,0
3116,20150516,0
3116,20150517,1
3116,20150518,1
3116,20150519,0
3116,20150520,1
3116,20150521,0
3116,20150522,0
3116,20150523,0
3116,20150524,1
3116,20150525,1
3116,20150526,0
3116,20150527,1
3116,20150528,0
3116,20150529,0
3116,20150530,0
3117,20150501,0
3117,20150502,0
3117,20150503,0
3117,20150504,0
3117,20150505,0
3117,20150506,0
3117,20150507,0
3117,20150508,0
3117,20150509,0
3117,20150510,0
3117,20150511,0
3117,20150512,0
3117,20150513,0
3117,20150514,0
3117,20150515,0
3117,20150516,0
3117,20150517,0
3117,20150518,0
3117,20150519,0
3117,20150520,0
3117,20150521,0
3117,20150522,0
3117,20150523,0
3117,20150524,0
3117,20150525,0
3117,20150526,0
3117,20150527,0
3117,20150528,0
3117,20150529,0
3117,20150530,0
3118,20150501,0
3118,20150502,1
3118,20150503,1
3118,20150504,1
3118,20150505,0
3118,20150506,0
3118,20150507,0
3118,20150508,0
3118,20150509,0
3118,20150510,0
3118,20150511,0
3118,20150512,0
3118,20150513,0
3118,20150514,0
3118,20150515,0
3118,20150516,0
3118,20150517,0
3118,20150518,1
3118,20150519,0
3118,20150520,1
3118,20150521,1
3118,20150522,0
3118,20150523,0
3118,20150524,1
3118,20150525,1
3118,20150526,0
3118,20150527,0
3118,20150528,0
3118,20150529,0
3118,20150530,0
3119,20150501,1
3119,20150502,0
3119,20150503,0
3119,20150504,0
3119,20150505,0
3119,20150506,1
3119,20150507,0
3119,20150508,0
3119,20150509,0
3119,20150510,0
3119,20150511,0
3119,20150512,0
3119,20150513,1
3119,20150514,1
3119,20150515,0
3119,20150516,0
3119,20150517,1
3119,20150518,0
3119,20150519,0
3119,20150520,0
3119,20150521,0
3119,20150522,0
3119,20150523,0
3119,20150524,1
3119,20150525,0
3119,20150526,0
3119,20150527,0
3119,20150528,0
3119,20150529,0
3119,20150530,0
3125,20150501,0
3125,20150502,0
3125,20150503,0
3125,20150504,0
3125,20150505,0
3125,20150506,0
3125,20150507,0
3125,20150508,0
3125,20150509,0
3125,20150510,0
3125,20150511,0
3125,20150512,0
3125,20150513,0
3125,20150514,0
3125,20150515,0
3125,20150516,0
3125,20150517,0
3125,20150518,0
3125,20150519,0
3125,20150520,0
3125,20150521,0
3125,20150522,0
3125,20150523,0
3125,20150524,0
3125,20150525,0
3125,20150526,0
3125,20150527,0
3125,20150528,0
3125,20150529,0
3125,20150530,0
3126,20150501,1
3126,20150502,0
3126,20150503,1
3126,20150504,0
3126,20150505,0
3126,20150506,0
3126,20150507,0
3126,20150508,1
3126,20150509,0
3126,20150510,1
3126,20150511,0
3126,20150512,0
3126,20150513,0
3126,20150514,0
3126,20150515,1
3126,20150516,0
3126,20150517,1
3126,20150518,0
3126,20150519,0
3126,20150520,0
3126,20150521,0
3126,20150522,1
3126,20150523,0
3126,20150524,1
3126,20150525,0
3126,20150526,0
3126,20150527,0
3126,20150528,0
3126,20150529,1
3126,20150530,0
3208,20150501,0
3208,20150502,0
3208,20150503,0
3208,20150504,0
3208,20150505,0
3208,20150506,0
3208,20150507,0
3208,20150508,0
3208,20150509,0
3208,20150510,0
3208,20150511,0
3208,20150512,0
3208,20150513,0
3208,20150514,0
3208,20150515,0
3208,20150516,0
3208,20150517,0
3208,20150518,0
3208,20150519,0
3208,20150520,0
3208,20150521,0
3208,20150522,0
3208,20150523,0
3208,20150524,0
3208,20150525,0
3208,20150526,0
3208,20150527,0
3208,20150528,0
3208,20150529,0
3208,20150530,0
3217,20150501,0
3217,20150502,0
3217,20150503,0
3217,20150504,0
3217,20150505,0
3217,20150506,0
3217,20150507,0
3217,20150508,0
3217,20150509,0
3217,20150510,0
3217,20150511,0
3217,20150512,0
3217,20150513,0
3217,20150514,0
3217,20150515,0
3217,20150516,0
3217,20150517,0
3217,20150518,0
3217,20150519,0
3217,20150520,0
3217,20150521,0
3217,20150522,0
3217,20150523,0
3217,20150524,0
3217,20150525,0
3217,20150526,0
3217,20150527,0
3217,20150528,0
3217,20150529,0
3217,20150530,0
3227,20150501,0
3227,20150502,0
3227,20150503,0
3227,20150504,1
3227,20150505,0
3227,20150506,0
3227,20150507,0
3227,20150508,0
3227,20150509,0
3227,20150510,0
3227,20150511,1
3227,20150512,0
3227,20150513,0
3227,20150514,0
3227,20150515,0
3227,20150516,0
3227,20150517,0
3227,20150518,1
3227,20150519,0
3227,20150520,0
3227,20150521,0
3227,20150522,0
3227,20150523,0
3227,20150524,0
3227,20150525,1
3227,20150526,0
3227,20150527,0
3227,20150528,0
3227,20150529,0
3227,20150530,0
3311,20150501,0
3311,20150502,0
3311,20150503,0
3311,20150504,0
3311,20150505,0
3311,20150506,0
3311,20150507,0
3311,20150508,0
3311,20150509,0
3311,20150510,0
3311,20150511,0
3311,20150512,0
3311,20150513,0
3311,20150514,0
3311,20150515,0
3311,20150516,0
3311,20150517,0
3311,20150518,0
3311,20150519,0
3311,20150520,0
3311,20150521,0
3311,20150522,0
3311,20150523,0
3311,20150524,0
3311,20150525,0
3311,20150526,0
3311,20150527,0
3311,20150528,0
3311,20150529,0
3311,20150530,0
3316,20150501,0
3316,20150502,0
3316,20150503,0
3316,20150504,0
3316,20150505,0
3316,20150506,0
3316,20150507,0
3316,20150508,0
3316,20150509,0
3316,20150510,0
3316,20150511,0
3316,20150512,0
3316,20150513,0
3316,20150514,0
3316,20150515,0
3316,20150516,0
3316,20150517,0
3316,20150518,0
3316,20150519,0
3316,20150520,0
3316,20150521,0
3316,20150522,0
3316,20150523,0
3316,20150524,0
3316,20150525,0
3316,20150526,0
3316,20150527,0
3316,20150528,0
3316,20150529,0
3316,20150530,0
3319,20150501,0
3319,20150502,0
3319,20150503,1
3319,20150504,0
3319,20150505,0
3319,20150506,1
3319,20150507,0
3319,20150508,0
3319,20150509,0
3319,20150510,1
3319,20150511,0
3319,20150512,0
3319,20150513,1
3319,20150514,0
3319,20150515,0
3319,20150516,0
3319,20150517,1
3319,20150518,0
3319,20150519,0
3319,20150520,1
3319,20150521,0
3319,20150522,0
3319,20150523,0
3319,20150524,1
3319,20150525,0
3319,20150526,0
3319,20150527,1
3319,20150528,0
3319,20150529,0
3319,20150530,0
3320,20150501,0
3320,20150502,0
3320,20150503,1
3320,20150504,1
3320,20150505,0
3320,20150506,0
3320,20150507,0
3320,20150508,0
3320,20150509,0
3320,20150510,0
3320,20150511,0
3320,20150512,1
3320,20150513,0
3320,20150514,0
3320,20150515,0
3320,20150516,0
3320,20150517,0
3320,20150518,0
3320,20150519,0
3320,20150520,0
3320,20150521,0
3320,20150522,1
3320,20150523,2
3320,20150524,0
3320,20150525,0
3320,20150526,1
3320,20150527,0
3320,20150528,0
3320,20150529,0
3320,20150530,0
3321,20150501,0
3321,20150502,0
3321,20150503,0
3321,20150504,0
3321,20150505,0
3321,20150506,0
3321,20150507,0
3321,20150508,0
3321,20150509,0
3321,20150510,0
3321,20150511,0
3321,20150512,0
3321,20150513,0
3321,20150514,0
3321,20150515,0
3321,20150516,0
3321,20150517,0
3321,20150518,0
3321,20150519,0
3321,20150520,0
3321,20150521,0
3321,20150522,0
3321,20150523,0
3321,20150524,0
3321,20150525,0
3321,20150526,0
3321,20150527,0
3321,20150528,0
3321,20150529,0
3321,20150530,0
3322,20150501,0
3322,20150502,0
3322,20150503,0
3322,20150504,0
3322,20150505,0
3322,20150506,0
3322,20150507,0
3322,20150508,0
3322,20150509,0
3322,20150510,0
3322,20150511,0
3322,20150512,0
3322,20150513,0
3322,20150514,0
3322,20150515,0
3322,20150516,0
3322,20150517,0
3322,20150518,0
3322,20150519,0
3322,20150520,0
3322,20150521,0
3322,20150522,0
3322,20150523,0
3322,20150524,0
3322,20150525,0
3322,20150526,0
3322,20150527,0
3322,20150528,0
3322,20150529,0
3322,20150530,0
3323,20150501,0
3323,20150502,0
3323,20150503,0
3323,20150504,0
3323,20150505,0
3323,20150506,0
3323,20150507,0
3323,20150508,0
3323,20150509,0
3323,20150510,0
3323,20150511,0
3323,20150512,0
3323,20150513,0
3323,20150514,0
3323,20150515,0
3323,20150516,0
3323,20150517,0
3323,20150518,0
3323,20150519,0
3323,20150520,0
3323,20150521,0
3323,20150522,0
3323,20150523,0
3323,20150524,0
3323,20150525,0
3323,20150526,0
3323,20150527,0
3323,20150528,0
3323,20150529,0
3323,20150530,0
3325,20150501,0
3325,20150502,0
3325,20150503,0
3325,20150504,0
3325,20150505,0
3325,20150506,0
3325,20150507,0
3325,20150508,0
3325,20150509,0
3325,20150510,0
3325,20150511,0
3325,20150512,0
3325,20150513,0
3325,20150514,0
3325,20150515,0
3325,20150516,0
3325,20150517,0
3325,20150518,0
3325,20150519,0
3325,20150520,0
3325,20150521,0
3325,20150522,0
3325,20150523,0
3325,20150524,0
3325,20150525,0
3325,20150526,0
3325,20150527,0
3325,20150528,0
3325,20150529,0
3325,20150530,0
3326,20150501,0
3326,20150502,0
3326,20150503,0
3326,20150504,0
3326,20150505,0
3326,20150506,0
3326,20150507,0
3326,20150508,0
3326,20150509,0
3326,20150510,0
3326,20150511,0
3326,20150512,0
3326,20150513,0
3326,20150514,0
3326,20150515,0
3326,20150516,0
3326,20150517,0
3326,20150518,0
3326,20150519,0
3326,20150520,0
3326,20150521,0
3326,20150522,0
3326,20150523,0
3326,20150524,0
3326,20150525,0
3326,20150526,0
3326,20150527,0
3326,20150528,0
3326,20150529,0
3326,20150530,0
3402,20150501,0
3402,20150502,0
3402,20150503,0
3402,20150504,0
3402,20150505,0
3402,20150506,0
3402,20150507,0
3402,20150508,0
3402,20150509,0
3402,20150510,0
3402,20150511,0
3402,20150512,0
3402,20150513,0
3402,20150514,0
3402,20150515,0
3402,20150516,0
3402,20150517,0
3402,20150518,0
3402,20150519,0
3402,20150520,0
3402,20150521,0
3402,20150522,0
3402,20150523,0
3402,20150524,0
3402,20150525,0
3402,20150526,0
3402,20150527,0
3402,20150528,0
3402,20150529,0
3402,20150530,0
3403,20150501,0
3403,20150502,0
3403,20150503,0
3403,20150504,0
3403,20150505,0
3403,20150506,0
3403,20150507,0
3403,20150508,0
3403,20150509,0
3403,20150510,0
3403,20150511,0
3403,20150512,0
3403,20150513,0
3403,20150514,0
3403,20150515,0
3403,20150516,0
3403,20150517,0
3403,20150518,0
3403,20150519,1
3403,20150520,0
3403,20150521,0
3403,20150522,0
3403,20150523,0
3403,20150524,0
3403,20150525,0
3403,20150526,0
3403,20150527,0
3403,20150528,0
3403,20150529,0
3403,20150530,0
3407,20150501,0
3407,20150502,0
3407,20150503,0
3407,20150504,0
3407,20150505,0
3407,20150506,0
3407,20150507,0
3407,20150508,0
3407,20150509,0
3407,20150510,0
3407,20150511,0
3407,20150512,1
3407,20150513,1
3407,20150514,1
3407,20150515,0
3407,20150516,0
3407,20150517,0
3407,20150518,0
3407,20150519,1
3407,20150520,0
3407,20150521,0
3407,20150522,0
3407,20150523,0
3407,20150524,0
3407,20150525,0
3407,20150526,1
3407,20150527,0
3407,20150528,0
3407,20150529,0
3407,20150530,0
3408,20150501,0
3408,20150502,0
3408,20150503,0
3408,20150504,0
3408,20150505,1
3408,20150506,1
3408,20150507,0
3408,20150508,0
3408,20150509,0
3408,20150510,0
3408,20150511,0
3408,20150512,1
3408,20150513,1
3408,20150514,0
3408,20150515,0
3408,20150516,0
3408,20150517,0
3408,20150518,0
3408,20150519,1
3408,20150520,1
3408,20150521,0
3408,20150522,0
3408,20150523,0
3408,20150524,0
3408,20150525,0
3408,20150526,1
3408,20150527,1
3408,20150528,0
3408,20150529,0
3408,20150530,0
3413,20150501,0
3413,20150502,0
3413,20150503,0
3413,20150504,0
3413,20150505,0
3413,20150506,0
3413,20150507,0
3413,20150508,0
3413,20150509,0
3413,20150510,0
3413,20150511,0
3413,20150512,0
3413,20150513,0
3413,20150514,0
3413,20150515,0
3413,20150516,0
3413,20150517,0
3413,20150518,0
3413,20150519,0
3413,20150520,0
3413,20150521,0
3413,20150522,0
3413,20150523,0
3413,20150524,0
3413,20150525,0
3413,20150526,0
3413,20150527,0
3413,20150528,0
3413,20150529,0
3413,20150530,0
3415,20150501,0
3415,20150502,1
3415,20150503,0
3415,20150504,0
3415,20150505,0
3415,20150506,0
3415,20150507,0
3415,20150508,0
3415,20150509,1
3415,20150510,0
3415,20150511,0
3415,20150512,0
3415,20150513,0
3415,20150514,0
3415,20150515,0
3415,20150516,1
3415,20150517,0
3415,20150518,0
3415,20150519,0
3415,20150520,0
3415,20150521,0
3415,20150522,0
3415,20150523,1
3415,20150524,0
3415,20150525,0
3415,20150526,0
3415,20150527,0
3415,20150528,0
3415,20150529,0
3415,20150530,1
3417,20150501,0
3417,20150502,0
3417,20150503,0
3417,20150504,0
3417,20150505,0
3417,20150506,0
3417,20150507,0
3417,20150508,0
3417,20150509,0
3417,20150510,0
3417,20150511,0
3417,20150512,0
3417,20150513,0
3417,20150514,0
3417,20150515,1
3417,20150516,0
3417,20150517,0
3417,20150518,0
3417,20150519,0
3417,20150520,0
3417,20150521,0
3417,20150522,0
3417,20150523,0
3417,20150524,0
3417,20150525,0
3417,20150526,0
3417,20150527,0
3417,20150528,0
3417,20150529,0
3417,20150530,0
3423,20150501,0
3423,20150502,0
3423,20150503,0
3423,20150504,0
3423,20150505,0
3423,20150506,1
3423,20150507,0
3423,20150508,0
3423,20150509,0
3423,20150510,0
3423,20150511,0
3423,20150512,0
3423,20150513,1
3423,20150514,0
3423,20150515,0
3423,20150516,0
3423,20150517,0
3423,20150518,0
3423,20150519,0
3423,20150520,1
3423,20150521,0
3423,20150522,0
3423,20150523,0
3423,20150524,0
3423,20150525,0
3423,20150526,0
3423,20150527,1
3423,20150528,0
3423,20150529,0
3423,20150530,0
3424,20150501,0
3424,20150502,0
3424,20150503,0
3424,20150504,0
3424,20150505,0
3424,20150506,0
3424,20150507,0
3424,20150508,0
3424,20150509,0
3424,20150510,0
3424,20150511,0
3424,20150512,0
3424,20150513,0
3424,20150514,0
3424,20150515,0
3424,20150516,0
3424,20150517,0
3424,20150518,0
3424,20150519,0
3424,20150520,0
3424,20150521,0
3424,20150522,0
3424,20150523,0
3424,20150524,0
3424,20150525,0
3424,20150526,0
3424,20150527,0
3424,20150528,0
3424,20150529,0
3424,20150530,0
3426,20150501,0
3426,20150502,0
3426,20150503,0
3426,20150504,0
3426,20150505,0
3426,20150506,0
3426,20150507,0
3426,20150508,0
3426,20150509,0
3426,20150510,0
3426,20150511,0
3426,20150512,0
3426,20150513,0
3426,20150514,0
3426,20150515,0
3426,20150516,0
3426,20150517,0
3426,20150518,0
3426,20150519,0
3426,20150520,0
3426,20150521,0
3426,20150522,0
3426,20150523,0
3426,20150524,0
3426,20150525,0
3426,20150526,0
3426,20150527,0
3426,20150528,0
3426,20150529,0
3426,20150530,0
3431,20150501,0
3431,20150502,0
3431,20150503,0
3431,20150504,1
3431,20150505,1
3431,20150506,1
3431,20150507,0
3431,20150508,0
3431,20150509,0
3431,20150510,0
3431,20150511,1
3431,20150512,1
3431,20150513,1
3431,20150514,0
3431,20150515,0
3431,20150516,0
3431,20150517,0
3431,20150518,1
3431,20150519,1
3431,20150520,1
3431,20150521,0
3431,20150522,0
3431,20150523,0
3431,20150524,0
3431,20150525,1
3431,20150526,1
3431,20150527,1
3431,20150528,0
3431,20150529,0
3431,20150530,0
10,20150501,10
10,20150502,8
10,20150503,11
10,20150504,10
10,20150505,12
10,20150506,23
10,20150507,10
10,20150508,10
10,20150509,8
10,20150510,11
10,20150511,10
10,20150512,12
10,20150513,24
10,20150514,11
10,20150515,10
10,20150516,8
10,20150517,12
10,20150518,10
10,20150519,12
10,20150520,24
10,20150521,11
10,20150522,10
10,20150523,9
10,20150524,12
10,20150525,10
10,20150526,13
10,20150527,24
10,20150528,11
10,20150529,10
10,20150530,9
11,20150501,1
11,20150502,3
11,20150503,1
11,20150504,2
11,20150505,3
11,20150506,7
11,20150507,1
11,20150508,1
11,20150509,3
11,20150510,1
11,20150511,2
11,20150512,3
11,20150513,7
11,20150514,2
11,20150515,1
11,20150516,3
11,20150517,1
11,20150518,2
11,20150519,3
11,20150520,7
11,20150521,2
11,20150522,1
11,20150523,3
11,20150524,1
11,20150525,2
11,20150526,3
11,20150527,7
11,20150528,2
11,20150529,2
11,20150530,3
12,20150501,103
12,20150502,111
12,20150503,114
12,20150504,140
12,20150505,124
12,20150506,176
12,20150507,101
12,20150508,107
12,20150509,112
12,20150510,114
12,20150511,140
12,20150512,124
12,20150513,176
12,20150514,102
12,20150515,108
12,20150516,112
12,20150517,115
12,20150518,141
12,20150519,124
12,20150520,176
12,20150521,102
12,20150522,108
12,20150523,112
12,20150524,115
12,20150525,141
12,20150526,124
12,20150527,176
12,20150528,102
12,20150529,108
12,20150530,112
13,20150501,7
13,20150502,7
13,20150503,6
13,20150504,6
13,20150505,8
13,20150506,7
13,20150507,6
13,20150508,7
13,20150509,7
13,20150510,6
13,20150511,6
13,20150512,8
13,20150513,7
13,20150514,6
13,20150515,7
13,20150516,7
13,20150517,6
13,20150518,6
13,20150519,8
13,20150520,7
13,20150521,6
13,20150522,6
13,20150523,7
13,20150524,6
13,20150525,6
13,20150526,7
13,20150527,7
13,20150528,6
13,20150529,6
13,20150530,7
15,20150501,44
15,20150502,46
15,20150503,47
15,20150504,52
15,20150505,51
15,20150506,70
15,20150507,42
15,20150508,43
15,20150509,46
15,20150510,47
15,20150511,53
15,20150512,52
15,20150513,71
15,20150514,43
15,20150515,44
15,20150516,47
15,20150517,48
15,20150518,54
15,20150519,52
15,20150520,71
15,20150521,44
15,20150522,45
15,20150523,48
15,20150524,49
15,20150525,54
15,20150526,53
15,20150527,72
15,20150528,44
15,20150529,45
15,20150530,49
20,20150501,34
20,20150502,35
20,20150503,43
20,20150504,47
20,20150505,47
20,20150506,63
20,20150507,38
20,20150508,34
20,20150509,36
20,20150510,42
20,20150511,41
20,20150512,46
20,20150513,62
20,20150514,39
20,20150515,32
20,20150516,37
20,20150517,38
20,20150518,37
20,20150519,40
20,20150520,56
20,20150521,32
20,20150522,31
20,20150523,33
20,20150524,36
20,20150525,38
20,20150526,45
20,20150527,61
20,20150528,34
20,20150529,34
20,20150530,34
21,20150501,7
21,20150502,6
21,20150503,2
21,20150504,4
21,20150505,5
21,20150506,6
21,20150507,4
21,20150508,3
21,20150509,4
21,20150510,2
21,20150511,4
21,20150512,3
21,20150513,4
21,20150514,2
21,20150515,4
21,20150516,5
21,20150517,2
21,20150518,4
21,20150519,3
21,20150520,4
21,20150521,2
21,20150522,2
21,20150523,3
21,20150524,2
21,20150525,3
21,20150526,3
21,20150527,4
21,20150528,1
21,20150529,3
21,20150530,3
22,20150501,78
22,20150502,83
22,20150503,75
22,20150504,66
22,20150505,71
22,20150506,107
22,20150507,60
22,20150508,70
22,20150509,84
22,20150510,73
22,20150511,64
22,20150512,72
22,20150513,109
22,20150514,59
22,20150515,70
22,20150516,80
22,20150517,73
22,20150518,65
22,20150519,71
22,20150520,108
22,20150521,60
22,20150522,70
22,20150523,80
22,20150524,72
22,20150525,65
22,20150526,71
22,20150527,109
22,20150528,60
22,20150529,70
22,20150530,81
23,20150501,14
23,20150502,18
23,20150503,13
23,20150504,13
23,20150505,12
23,20150506,15
23,20150507,15
23,20150508,15
23,20150509,18
23,20150510,14
23,20150511,11
23,20150512,13
23,20150513,13
23,20150514,13
23,20150515,13
23,20150516,17
23,20150517,17
23,20150518,14
23,20150519,12
23,20150520,12
23,20150521,14
23,20150522,13
23,20150523,19
23,20150524,20
23,20150525,17
23,20150526,22
23,20150527,18
23,20150528,17
23,20150529,15
23,20150530,17
30,20150501,21
30,20150502,25
30,20150503,25
30,20150504,29
30,20150505,28
30,20150506,43
30,20150507,26
30,20150508,21
30,20150509,25
30,20150510,25
30,20150511,29
30,20150512,28
30,20150513,43
30,20150514,26
30,20150515,21
30,20150516,24
30,20150517,25
30,20150518,29
30,20150519,28
30,20150520,43
30,20150521,26
30,20150522,21
30,20150523,24
30,20150524,24
30,20150525,29
30,20150526,28
30,20150527,43
30,20150528,26
30,20150529,21
30,20150530,24
31,20150501,3
31,20150502,4
31,20150503,4
31,20150504,5
31,20150505,4
31,20150506,7
31,20150507,2
31,20150508,3
31,20150509,4
31,20150510,4
31,20150511,5
31,20150512,4
31,20150513,7
31,20150514,2
31,20150515,3
31,20150516,3
31,20150517,4
31,20150518,5
31,20150519,4
31,20150520,7
31,20150521,2
31,20150522,3
31,20150523,3
31,20150524,4
31,20150525,5
31,20150526,4
31,20150527,7
31,20150528,2
31,20150529,2
31,20150530,3
32,20150501,0
32,20150502,0
32,20150503,0
32,20150504,1
32,20150505,1
32,20150506,0
32,20150507,0
32,20150508,0
32,20150509,0
32,20150510,0
32,20150511,1
32,20150512,1
32,20150513,0
32,20150514,0
32,20150515,0
32,20150516,0
32,20150517,0
32,20150518,0
32,20150519,1
32,20150520,0
32,20150521,0
32,20150522,0
32,20150523,0
32,20150524,0
32,20150525,0
32,20150526,1
32,20150527,0
32,20150528,0
32,20150529,0
32,20150530,0
33,20150501,2
33,20150502,1
33,20150503,2
33,20150504,2
33,20150505,1
33,20150506,1
33,20150507,1
33,20150508,2
33,20150509,1
33,20150510,1
33,20150511,2
33,20150512,1
33,20150513,1
33,20150514,1
33,20150515,1
33,20150516,1
33,20150517,1
33,20150518,1
33,20150519,1
33,20150520,1
33,20150521,1
33,20150522,1
33,20150523,1
33,20150524,1
33,20150525,1
33,20150526,1
33,20150527,1
33,20150528,1
33,20150529,1
33,20150530,1
34,20150501,3
34,20150502,3
34,20150503,3
34,20150504,3
34,20150505,4
34,20150506,5
34,20150507,2
34,20150508,3
34,20150509,3
34,20150510,3
34,20150511,3
34,20150512,4
34,20150513,5
34,20150514,2
34,20150515,3
34,20150516,3
34,20150517,3
34,20150518,3
34,20150519,4
34,20150520,5
34,20150521,2
34,20150522,3
34,20150523,3
34,20150524,3
34,20150525,3
34,20150526,4
34,20150527,5
34,20150528,2
34,20150529,3
34,20150530,3
