编码,日期,销量
3113,20150518,0
3113,20150519,0
3113,20150520,0
3113,20150521,0
3113,20150522,0
3113,20150523,0
3113,20150524,0
3113,20150525,0
3113,20150526,0
3113,20150527,0
3113,20150528,0
3113,20150529,0
3113,20150530,0
3114,20150501,0
3114,20150502,1
3114,20150503,0
3114,20150504,1
3114,20150505,0
3114,20150506,1
3114,20150507,0
3114,20150508,0
3114,20150509,1
3114,20150510,0
3114,20150511,1
3114,20150512,0
3114,20150513,1
3114,20150514,0
3114,20150515,0
3114,20150516,1
3114,20150517,0
3114,20150518,1
3114,20150519,0
3114,20150520,1
3114,20150521,0
3114,20150522,0
3114,20150523,1
3114,20150524,0
3114,20150525,1
3114,20150526,0
3114,20150527,1
3114,20150528,0
3114,20150529,0
3114,20150530,1
3116,20150501,0
3116,20150502,0
3116,20150503,0
3116,20150504,0
3116,20150505,0
3116,20150506,1
3116,20150507,0
3116,20150508,0
3116,20150509,0
3116,20150510,0
3116,20150511,0
3116,20150512,0
3116,20150513,1
3116,20150514,0
3116,20150515,0
3116,20150516,0
3116,20150517,0
3116,20150518,0
3116,20150519,0
3116,20150520,1
3116,20150521,0
3116,20150522,0
3116,20150523,0
3116,20150524,0
3116,20150525,0
3116,20150526,0
3116,20150527,1
3116,20150528,0
3116,20150529,0
3116,20150530,0
3117,20150501,0
3117,20150502,0
3117,20150503,0
3117,20150504,0
3117,20150505,0
3117,20150506,1
3117,20150507,0
3117,20150508,0
3117,20150509,0
3117,20150510,0
3117,20150511,0
3117,20150512,0
3117,20150513,1
3117,20150514,0
3117,20150515,0
3117,20150516,0
3117,20150517,0
3117,20150518,0
3117,20150519,0
3117,20150520,1
3117,20150521,0
3117,20150522,0
3117,20150523,0
3117,20150524,0
3117,20150525,0
3117,20150526,0
3117,20150527,1
3117,20150528,0
3117,20150529,0
3117,20150530,0
3118,20150501,1
3118,20150502,1
3118,20150503,1
3118,20150504,1
3118,20150505,1
3118,20150506,1
3118,20150507,1
3118,20150508,1
3118,20150509,1
3118,20150510,1
3118,20150511,1
3118,20150512,1
3118,20150513,1
3118,20150514,1
3118,20150515,1
3118,20150516,1
3118,20150517,1
3118,20150518,1
3118,20150519,1
3118,20150520,1
3118,20150521,1
3118,20150522,1
3118,20150523,1
3118,20150524,1
3118,20150525,1
3118,20150526,1
3118,20150527,1
3118,20150528,1
3118,20150529,1
3118,20150530,1
3119,20150501,0
3119,20150502,0
3119,20150503,0
3119,20150504,0
3119,20150505,0
3119,20150506,0
3119,20150507,0
3119,20150508,0
3119,20150509,0
3119,20150510,0
3119,20150511,0
3119,20150512,0
3119,20150513,0
3119,20150514,0
3119,20150515,0
3119,20150516,0
3119,20150517,0
3119,20150518,0
3119,20150519,0
3119,20150520,0
3119,20150521,0
3119,20150522,0
3119,20150523,0
3119,20150524,0
3119,20150525,0
3119,20150526,0
3119,20150527,0
3119,20150528,0
3119,20150529,0
3119,20150530,0
3125,20150501,0
3125,20150502,0
3125,20150503,0
3125,20150504,0
3125,20150505,0
3125,20150506,0
3125,20150507,0
3125,20150508,0
3125,20150509,0
3125,20150510,0
3125,20150511,0
3125,20150512,0
3125,20150513,0
3125,20150514,0
3125,20150515,0
3125,20150516,0
3125,20150517,0
3125,20150518,0
3125,20150519,0
3125,20150520,0
3125,20150521,0
3125,20150522,0
3125,20150523,0
3125,20150524,0
3125,20150525,0
3125,20150526,0
3125,20150527,0
3125,20150528,0
3125,20150529,0
3125,20150530,0
3126,20150501,0
3126,20150502,0
3126,20150503,0
3126,20150504,0
3126,20150505,0
3126,20150506,0
3126,20150507,0
3126,20150508,0
3126,20150509,0
3126,20150510,0
3126,20150511,0
3126,20150512,0
3126,20150513,0
3126,20150514,0
3126,20150515,0
3126,20150516,0
3126,20150517,0
3126,20150518,0
3126,20150519,0
3126,20150520,0
3126,20150521,0
3126,20150522,0
3126,20150523,0
3126,20150524,0
3126,20150525,0
3126,20150526,0
3126,20150527,0
3126,20150528,0
3126,20150529,0
3126,20150530,0
3208,20150501,0
3208,20150502,0
3208,20150503,0
3208,20150504,0
3208,20150505,0
3208,20150506,0
3208,20150507,0
3208,20150508,0
3208,20150509,0
3208,20150510,0
3208,20150511,0
3208,20150512,0
3208,20150513,0
3208,20150514,0
3208,20150515,0
3208,20150516,0
3208,20150517,0
3208,20150518,0
3208,20150519,0
3208,20150520,0
3208,20150521,0
3208,20150522,0
3208,20150523,0
3208,20150524,0
3208,20150525,0
3208,20150526,0
3208,20150527,0
3208,20150528,0
3208,20150529,0
3208,20150530,0
3217,20150501,0
3217,20150502,0
3217,20150503,0
3217,20150504,0
3217,20150505,0
3217,20150506,0
3217,20150507,0
3217,20150508,0
3217,20150509,0
3217,20150510,0
3217,20150511,0
3217,20150512,0
3217,20150513,0
3217,20150514,0
3217,20150515,0
3217,20150516,0
3217,20150517,0
3217,20150518,0
3217,20150519,0
3217,20150520,0
3217,20150521,0
3217,20150522,0
3217,20150523,0
3217,20150524,0
3217,20150525,0
3217,20150526,0
3217,20150527,0
3217,20150528,0
3217,20150529,0
3217,20150530,0
3227,20150501,0
3227,20150502,0
3227,20150503,0
3227,20150504,0
3227,20150505,0
3227,20150506,0
3227,20150507,0
3227,20150508,0
3227,20150509,0
3227,20150510,0
3227,20150511,0
3227,20150512,0
3227,20150513,0
3227,20150514,0
3227,20150515,0
3227,20150516,0
3227,20150517,0
3227,20150518,0
3227,20150519,0
3227,20150520,0
3227,20150521,0
3227,20150522,0
3227,20150523,0
3227,20150524,0
3227,20150525,0
3227,20150526,0
3227,20150527,0
3227,20150528,0
3227,20150529,0
3227,20150530,0
3311,20150501,0
3311,20150502,0
3311,20150503,0
3311,20150504,0
3311,20150505,0
3311,20150506,0
3311,20150507,0
3311,20150508,0
3311,20150509,0
3311,20150510,0
3311,20150511,0
3311,20150512,0
3311,20150513,0
3311,20150514,0
3311,20150515,0
3311,20150516,0
3311,20150517,0
3311,20150518,0
3311,20150519,0
3311,20150520,0
3311,20150521,0
3311,20150522,0
3311,20150523,0
3311,20150524,0
3311,20150525,0
3311,20150526,0
3311,20150527,0
3311,20150528,0
3311,20150529,0
3311,20150530,0
3316,20150501,0
3316,20150502,0
3316,20150503,0
3316,20150504,0
3316,20150505,0
3316,20150506,0
3316,20150507,0
3316,20150508,0
3316,20150509,0
3316,20150510,0
3316,20150511,0
3316,20150512,0
3316,20150513,0
3316,20150514,0
3316,20150515,0
3316,20150516,0
3316,20150517,0
3316,20150518,0
3316,20150519,0
3316,20150520,0
3316,20150521,0
3316,20150522,0
3316,20150523,0
3316,20150524,0
3316,20150525,0
3316,20150526,0
3316,20150527,0
3316,20150528,0
3316,20150529,0
3316,20150530,0
3319,20150501,0
3319,20150502,0
3319,20150503,0
3319,20150504,0
3319,20150505,0
3319,20150506,0
3319,20150507,0
3319,20150508,0
3319,20150509,0
3319,20150510,0
3319,20150511,0
3319,20150512,0
3319,20150513,0
3319,20150514,0
3319,20150515,0
3319,20150516,0
3319,20150517,0
3319,20150518,0
3319,20150519,0
3319,20150520,0
3319,20150521,0
3319,20150522,0
3319,20150523,0
3319,20150524,0
3319,20150525,0
3319,20150526,0
3319,20150527,0
3319,20150528,0
3319,20150529,0
3319,20150530,0
3320,20150501,0
3320,20150502,0
3320,20150503,0
3320,20150504,0
3320,20150505,0
3320,20150506,0
3320,20150507,0
3320,20150508,0
3320,20150509,0
3320,20150510,0
3320,20150511,0
3320,20150512,0
3320,20150513,0
3320,20150514,0
3320,20150515,0
3320,20150516,0
3320,20150517,0
3320,20150518,0
3320,20150519,0
3320,20150520,0
3320,20150521,0
3320,20150522,0
3320,20150523,0
3320,20150524,0
3320,20150525,0
3320,20150526,0
3320,20150527,0
3320,20150528,0
3320,20150529,0
3320,20150530,0
3321,20150501,0
3321,20150502,0
3321,20150503,0
3321,20150504,0
3321,20150505,0
3321,20150506,0
3321,20150507,0
3321,20150508,0
3321,20150509,0
3321,20150510,0
3321,20150511,0
3321,20150512,0
3321,20150513,0
3321,20150514,0
3321,20150515,0
3321,20150516,0
3321,20150517,0
3321,20150518,0
3321,20150519,0
3321,20150520,0
3321,20150521,0
3321,20150522,0
3321,20150523,0
3321,20150524,0
3321,20150525,0
3321,20150526,0
3321,20150527,0
3321,20150528,0
3321,20150529,0
3321,20150530,0
3322,20150501,0
3322,20150502,0
3322,20150503,0
3322,20150504,0
3322,20150505,0
3322,20150506,0
3322,20150507,0
3322,20150508,0
3322,20150509,0
3322,20150510,0
3322,20150511,0
3322,20150512,0
3322,20150513,0
3322,20150514,0
3322,20150515,0
3322,20150516,0
3322,20150517,0
3322,20150518,0
3322,20150519,0
3322,20150520,0
3322,20150521,0
3322,20150522,0
3322,20150523,0
3322,20150524,0
3322,20150525,0
3322,20150526,0
3322,20150527,0
3322,20150528,0
3322,20150529,0
3322,20150530,0
3323,20150501,0
3323,20150502,0
3323,20150503,0
3323,20150504,0
3323,20150505,0
3323,20150506,0
3323,20150507,0
3323,20150508,0
3323,20150509,0
3323,20150510,0
3323,20150511,0
3323,20150512,0
3323,20150513,0
3323,20150514,0
3323,20150515,0
3323,20150516,0
3323,20150517,0
3323,20150518,0
3323,20150519,0
3323,20150520,0
3323,20150521,0
3323,20150522,0
3323,20150523,0
3323,20150524,0
3323,20150525,0
3323,20150526,0
3323,20150527,0
3323,20150528,0
3323,20150529,0
3323,20150530,0
3325,20150501,0
3325,20150502,0
3325,20150503,0
3325,20150504,0
3325,20150505,0
3325,20150506,0
3325,20150507,0
3325,20150508,0
3325,20150509,0
3325,20150510,0
3325,20150511,0
3325,20150512,0
3325,20150513,0
3325,20150514,0
3325,20150515,0
3325,20150516,0
3325,20150517,0
3325,20150518,0
3325,20150519,0
3325,20150520,0
3325,20150521,0
3325,20150522,0
3325,20150523,0
3325,20150524,0
3325,20150525,0
3325,20150526,0
3325,20150527,0
3325,20150528,0
3325,20150529,0
3325,20150530,0
3326,20150501,0
3326,20150502,0
3326,20150503,0
3326,20150504,0
3326,20150505,0
3326,20150506,0
3326,20150507,0
3326,20150508,0
3326,20150509,0
3326,20150510,0
3326,20150511,0
3326,20150512,0
3326,20150513,0
3326,20150514,0
3326,20150515,0
3326,20150516,0
3326,20150517,0
3326,20150518,0
3326,20150519,0
3326,20150520,0
3326,20150521,0
3326,20150522,0
3326,20150523,0
3326,20150524,0
3326,20150525,0
3326,20150526,0
3326,20150527,0
3326,20150528,0
3326,20150529,0
3326,20150530,0
3402,20150501,0
3402,20150502,0
3402,20150503,0
3402,20150504,0
3402,20150505,0
3402,20150506,0
3402,20150507,0
3402,20150508,0
3402,20150509,0
3402,20150510,0
3402,20150511,0
3402,20150512,0
3402,20150513,0
3402,20150514,0
3402,20150515,0
3402,20150516,0
3402,20150517,0
3402,20150518,0
3402,20150519,0
3402,20150520,0
3402,20150521,0
3402,20150522,0
3402,20150523,0
3402,20150524,0
3402,20150525,0
3402,20150526,0
3402,20150527,0
3402,20150528,0
3402,20150529,0
3402,20150530,0
3403,20150501,0
3403,20150502,0
3403,20150503,0
3403,20150504,0
3403,20150505,0
3403,20150506,0
3403,20150507,0
3403,20150508,0
3403,20150509,0
3403,20150510,0
3403,20150511,0
3403,20150512,0
3403,20150513,0
3403,20150514,0
3403,20150515,0
3403,20150516,0
3403,20150517,0
3403,20150518,0
3403,20150519,0
3403,20150520,0
3403,20150521,0
3403,20150522,0
3403,20150523,0
3403,20150524,0
3403,20150525,0
3403,20150526,0
3403,20150527,0
3403,20150528,0
3403,20150529,0
3403,20150530,0
3407,20150501,1
3407,20150502,0
3407,20150503,0
3407,20150504,0
3407,20150505,0
3407,20150506,1
3407,20150507,1
3407,20150508,0
3407,20150509,1
3407,20150510,0
3407,20150511,0
3407,20150512,0
3407,20150513,1
3407,20150514,1
3407,20150515,1
3407,20150516,1
3407,20150517,0
3407,20150518,1
3407,20150519,0
3407,20150520,0
3407,20150521,0
3407,20150522,1
3407,20150523,0
3407,20150524,1
3407,20150525,1
3407,20150526,1
3407,20150527,2
3407,20150528,1
3407,20150529,0
3407,20150530,0
3408,20150501,0
3408,20150502,0
3408,20150503,0
3408,20150504,0
3408,20150505,0
3408,20150506,0
3408,20150507,0
3408,20150508,0
3408,20150509,0
3408,20150510,0
3408,20150511,0
3408,20150512,0
3408,20150513,0
3408,20150514,0
3408,20150515,0
3408,20150516,0
3408,20150517,0
3408,20150518,0
3408,20150519,0
3408,20150520,0
3408,20150521,0
3408,20150522,0
3408,20150523,0
3408,20150524,0
3408,20150525,0
3408,20150526,0
3408,20150527,0
3408,20150528,0
3408,20150529,0
3408,20150530,0
3413,20150501,0
3413,20150502,0
3413,20150503,0
3413,20150504,0
3413,20150505,0
3413,20150506,0
3413,20150507,0
3413,20150508,0
3413,20150509,0
3413,20150510,0
3413,20150511,0
3413,20150512,0
3413,20150513,0
3413,20150514,0
3413,20150515,0
3413,20150516,0
3413,20150517,0
3413,20150518,0
3413,20150519,0
3413,20150520,0
3413,20150521,0
3413,20150522,0
3413,20150523,0
3413,20150524,0
3413,20150525,0
3413,20150526,0
3413,20150527,0
3413,20150528,0
3413,20150529,0
3413,20150530,0
3415,20150501,0
3415,20150502,0
3415,20150503,0
3415,20150504,0
3415,20150505,0
3415,20150506,0
3415,20150507,0
3415,20150508,0
3415,20150509,0
3415,20150510,0
3415,20150511,0
3415,20150512,0
3415,20150513,0
3415,20150514,0
3415,20150515,0
3415,20150516,0
3415,20150517,0
3415,20150518,0
3415,20150519,0
3415,20150520,0
3415,20150521,0
3415,20150522,0
3415,20150523,0
3415,20150524,0
3415,20150525,0
3415,20150526,0
3415,20150527,0
3415,20150528,0
3415,20150529,0
3415,20150530,0
3417,20150501,0
3417,20150502,0
3417,20150503,0
3417,20150504,0
3417,20150505,0
3417,20150506,0
3417,20150507,0
3417,20150508,0
3417,20150509,0
3417,20150510,0
3417,20150511,0
3417,20150512,0
3417,20150513,0
3417,20150514,0
3417,20150515,0
3417,20150516,0
3417,20150517,0
3417,20150518,0
3417,20150519,0
3417,20150520,0
3417,20150521,0
3417,20150522,0
3417,20150523,0
3417,20150524,0
3417,20150525,0
3417,20150526,0
3417,20150527,0
3417,20150528,0
3417,20150529,0
3417,20150530,0
3423,20150501,0
3423,20150502,0
3423,20150503,0
3423,20150504,0
3423,20150505,0
3423,20150506,0
3423,20150507,0
3423,20150508,0
3423,20150509,0
3423,20150510,0
3423,20150511,0
3423,20150512,0
3423,20150513,0
3423,20150514,0
3423,20150515,0
3423,20150516,0
3423,20150517,0
3423,20150518,0
3423,20150519,0
3423,20150520,0
3423,20150521,0
3423,20150522,0
3423,20150523,0
3423,20150524,0
3423,20150525,0
3423,20150526,0
3423,20150527,0
3423,20150528,0
3423,20150529,0
3423,20150530,0
3424,20150501,0
3424,20150502,0
3424,20150503,0
3424,20150504,0
3424,20150505,0
3424,20150506,0
3424,20150507,0
3424,20150508,0
3424,20150509,0
3424,20150510,0
3424,20150511,0
3424,20150512,0
3424,20150513,0
3424,20150514,0
3424,20150515,0
3424,20150516,0
3424,20150517,0
3424,20150518,0
3424,20150519,0
3424,20150520,0
3424,20150521,0
3424,20150522,0
3424,20150523,0
3424,20150524,0
3424,20150525,0
3424,20150526,0
3424,20150527,0
3424,20150528,0
3424,20150529,0
3424,20150530,0
3426,20150501,0
3426,20150502,0
3426,20150503,0
3426,20150504,0
3426,20150505,0
3426,20150506,0
3426,20150507,0
3426,20150508,0
3426,20150509,0
3426,20150510,0
3426,20150511,0
3426,20150512,0
3426,20150513,0
3426,20150514,0
3426,20150515,0
3426,20150516,0
3426,20150517,0
3426,20150518,0
3426,20150519,0
3426,20150520,0
3426,20150521,0
3426,20150522,0
3426,20150523,0
3426,20150524,0
3426,20150525,0
3426,20150526,0
3426,20150527,0
3426,20150528,0
3426,20150529,0
3426,20150530,0
3431,20150501,0
3431,20150502,0
3431,20150503,0
3431,20150504,0
3431,20150505,1
3431,20150506,0
3431,20150507,0
3431,20150508,0
3431,20150509,0
3431,20150510,0
3431,20150511,0
3431,20150512,1
3431,20150513,0
3431,20150514,0
3431,20150515,0
3431,20150516,0
3431,20150517,0
3431,20150518,0
3431,20150519,1
3431,20150520,0
3431,20150521,0
3431,20150522,0
3431,20150523,0
3431,20150524,0
3431,20150525,0
3431,20150526,1
3431,20150527,0
3431,20150528,0
3431,20150529,0
3431,20150530,0
10,20150501,8
10,20150502,7
10,20150503,12
10,20150504,11
10,20150505,12
10,20150506,27
10,20150507,10
10,20150508,8
10,20150509,7
10,20150510,12
10,20150511,12
10,20150512,13
10,20150513,27
10,20150514,10
10,20150515,8
10,20150516,7
10,20150517,12
10,20150518,12
10,20150519,13
10,20150520,28
10,20150521,11
10,20150522,9
10,20150523,8
10,20150524,13
10,20150525,12
10,20150526,13
10,20150527,28
10,20150528,11
10,20150529,9
10,20150530,8
11,20150501,0
11,20150502,3
11,20150503,0
11,20150504,1
11,20150505,4
11,20150506,5
11,20150507,1
11,20150508,1
11,20150509,2
11,20150510,1
11,20150511,2
11,20150512,2
11,20150513,5
11,20150514,1
11,20150515,1
11,20150516,2
11,20150517,1
11,20150518,2
11,20150519,2
11,20150520,6
11,20150521,1
11,20150522,1
11,20150523,2
11,20150524,1
11,20150525,2
11,20150526,1
11,20150527,5
11,20150528,2
11,20150529,1
11,20150530,2
12,20150501,94
12,20150502,103
12,20150503,111
12,20150504,137
12,20150505,124
12,20150506,170
12,20150507,97
12,20150508,100
12,20150509,104
12,20150510,111
12,20150511,137
12,20150512,124
12,20150513,170
12,20150514,97
12,20150515,100
12,20150516,104
12,20150517,111
12,20150518,137
12,20150519,123
12,20150520,170
12,20150521,97
12,20150522,100
12,20150523,104
12,20150524,111
12,20150525,137
12,20150526,123
12,20150527,170
12,20150528,97
12,20150529,100
12,20150530,104
13,20150501,7
13,20150502,6
13,20150503,7
13,20150504,4
13,20150505,7
13,20150506,5
13,20150507,6
13,20150508,5
13,20150509,6
13,20150510,5
13,20150511,7
13,20150512,8
13,20150513,8
13,20150514,7
13,20150515,4
13,20150516,10
13,20150517,9
13,20150518,11
13,20150519,6
13,20150520,9
13,20150521,7
13,20150522,9
13,20150523,6
13,20150524,8
13,20150525,7
13,20150526,7
13,20150527,8
13,20150528,5
13,20150529,8
13,20150530,4
15,20150501,42
15,20150502,42
15,20150503,45
15,20150504,63
15,20150505,59
15,20150506,84
15,20150507,28
15,20150508,27
15,20150509,33
15,20150510,39
15,20150511,33
15,20150512,48
15,20150513,48
15,20150514,33
15,20150515,31
15,20150516,31
15,20150517,38
15,20150518,47
15,20150519,44
15,20150520,62
15,20150521,21
15,20150522,27
15,20150523,34
15,20150524,32
15,20150525,30
15,20150526,35
15,20150527,38
15,20150528,34
15,20150529,28
15,20150530,32
20,20150501,38
20,20150502,39
20,20150503,39
20,20150504,44
20,20150505,47
20,20150506,62
20,20150507,36
20,20150508,36
20,20150509,38
20,20150510,38
20,20150511,43
20,20150512,46
20,20150513,61
20,20150514,36
20,20150515,35
20,20150516,37
20,20150517,38
20,20150518,42
20,20150519,45
20,20150520,60
20,20150521,35
20,20150522,34
20,20150523,36
20,20150524,37
20,20150525,42
20,20150526,44
20,20150527,59
20,20150528,34
20,20150529,33
20,20150530,36
21,20150501,3
21,20150502,3
21,20150503,2
21,20150504,3
21,20150505,4
21,20150506,3
21,20150507,2
21,20150508,2
21,20150509,3
21,20150510,2
21,20150511,3
21,20150512,3
21,20150513,3
21,20150514,2
21,20150515,2
21,20150516,3
21,20150517,2
21,20150518,3
21,20150519,3
21,20150520,3
21,20150521,2
21,20150522,2
21,20150523,3
21,20150524,2
21,20150525,3
21,20150526,3
21,20150527,3
21,20150528,2
21,20150529,2
21,20150530,3
22,20150501,70
22,20150502,67
22,20150503,68
22,20150504,63
22,20150505,67
22,20150506,87
22,20150507,60
22,20150508,64
22,20150509,72
22,20150510,72
22,20150511,56
22,20150512,70
22,20150513,81
22,20150514,65
22,20150515,66
22,20150516,74
22,20150517,66
22,20150518,59
22,20150519,65
22,20150520,100
22,20150521,64
22,20150522,80
22,20150523,96
22,20150524,81
22,20150525,74
22,20150526,78
22,20150527,98
22,20150528,58
22,20150529,66
22,20150530,80
23,20150501,23
23,20150502,23
23,20150503,19
23,20150504,14
23,20150505,16
23,20150506,17
23,20150507,16
23,20150508,16
23,20150509,21
23,20150510,19
23,20150511,14
23,20150512,16
23,20150513,18
23,20150514,16
23,20150515,17
23,20150516,22
23,20150517,19
23,20150518,14
23,20150519,17
23,20150520,18
23,20150521,16
23,20150522,17
23,20150523,22
23,20150524,19
23,20150525,14
23,20150526,17
23,20150527,18
23,20150528,17
23,20150529,17
23,20150530,22
30,20150501,20
30,20150502,21
30,20150503,20
30,20150504,29
30,20150505,24
30,20150506,36
30,20150507,27
30,20150508,21
30,20150509,25
30,20150510,18
30,20150511,27
30,20150512,26
30,20150513,32
30,20150514,17
30,20150515,27
30,20150516,17
30,20150517,29
30,20150518,22
30,20150519,27
30,20150520,44
30,20150521,23
30,20150522,21
30,20150523,18
30,20150524,21
30,20150525,19
30,20150526,27
30,20150527,48
30,20150528,21
30,20150529,18
30,20150530,21
31,20150501,4
31,20150502,3
31,20150503,4
31,20150504,4
31,20150505,3
31,20150506,5
31,20150507,2
31,20150508,3
31,20150509,3
31,20150510,4
31,20150511,4
31,20150512,3
31,20150513,5
31,20150514,2
31,20150515,3
31,20150516,3
31,20150517,4
31,20150518,4
31,20150519,3
31,20150520,5
31,20150521,2
31,20150522,3
31,20150523,3
31,20150524,4
31,20150525,4
31,20150526,3
31,20150527,5
31,20150528,2
31,20150529,3
31,20150530,3
32,20150501,0
32,20150502,0
32,20150503,0
32,20150504,0
32,20150505,0
32,20150506,0
32,20150507,0
32,20150508,0
32,20150509,0
32,20150510,0
32,20150511,0
32,20150512,0
32,20150513,0
32,20150514,0
32,20150515,0
32,20150516,0
32,20150517,0
32,20150518,0
32,20150519,0
32,20150520,0
32,20150521,0
32,20150522,0
32,20150523,0
32,20150524,0
32,20150525,0
32,20150526,0
32,20150527,0
32,20150528,0
32,20150529,0
32,20150530,0
33,20150501,1
33,20150502,1
33,20150503,1
33,20150504,1
33,20150505,1
33,20150506,1
33,20150507,1
33,20150508,1
33,20150509,1
33,20150510,1
33,20150511,1
33,20150512,1
33,20150513,1
33,20150514,1
33,20150515,1
33,20150516,1
33,20150517,1
33,20150518,1
33,20150519,0
33,20150520,1
33,20150521,1
33,20150522,1
33,20150523,1
33,20150524,1
33,20150525,1
33,20150526,0
33,20150527,1
33,20150528,1
33,20150529,1
33,20150530,1
34,20150501,3
34,20150502,3
34,20150503,3
34,20150504,2
34,20150505,2
34,20150506,1
34,20150507,3
34,20150508,2
34,20150509,2
34,20150510,3
34,20150511,2
34,20150512,2
34,20150513,1
34,20150514,5
34,20150515,3
34,20150516,3
34,20150517,2
34,20150518,2
34,20150519,2
34,20150520,2
34,20150521,2
34,20150522,2
34,20150523,1
34,20150524,3
34,20150525,4
34,20150526,2
34,20150527,2
34,20150528,3
34,20150529,4
34,20150530,3
