编码,日期,销量
3003,20150523,0.0
3003,20150524,1.0
3003,20150525,0.0
3003,20150526,0.0
3003,20150527,0.0
3003,20150528,0.0
3003,20150529,0.0
3003,20150530,0.0
3004,20150501,1.0
3004,20150502,0.0
3004,20150503,1.0
3004,20150504,0.0
3004,20150505,0.0
3004,20150506,0.0
3004,20150507,0.0
3004,20150508,1.0
3004,20150509,0.0
3004,20150510,0.0
3004,20150511,0.0
3004,20150512,0.0
3004,20150513,0.0
3004,20150514,0.0
3004,20150515,0.0
3004,20150516,1.0
3004,20150517,0.0
3004,20150518,0.0
3004,20150519,0.0
3004,20150520,1.0
3004,20150521,0.0
3004,20150522,1.0
3004,20150523,0.0
3004,20150524,0.0
3004,20150525,0.0
3004,20150526,0.0
3004,20150527,0.0
3004,20150528,0.0
3004,20150529,0.0
3004,20150530,0.0
3005,20150501,0.0
3005,20150502,0.0
3005,20150503,0.0
3005,20150504,0.0
3005,20150505,0.0
3005,20150506,0.0
3005,20150507,0.0
3005,20150508,0.0
3005,20150509,0.0
3005,20150510,0.0
3005,20150511,0.0
3005,20150512,0.0
3005,20150513,0.0
3005,20150514,1.0
3005,20150515,0.0
3005,20150516,0.0
3005,20150517,0.0
3005,20150518,0.0
3005,20150519,0.0
3005,20150520,1.0
3005,20150521,0.0
3005,20150522,0.0
3005,20150523,0.0
3005,20150524,0.0
3005,20150525,0.0
3005,20150526,0.0
3005,20150527,0.0
3005,20150528,0.0
3005,20150529,1.0
3005,20150530,0.0
3006,20150501,2.0
3006,20150502,4.0
3006,20150503,3.0
3006,20150504,6.0
3006,20150505,1.0
3006,20150506,0.0
3006,20150507,2.0
3006,20150508,2.0
3006,20150509,2.0
3006,20150510,1.0
3006,20150511,2.0
3006,20150512,2.0
3006,20150513,1.0
3006,20150514,1.0
3006,20150515,2.0
3006,20150516,2.0
3006,20150517,2.0
3006,20150518,2.0
3006,20150519,2.0
3006,20150520,1.0
3006,20150521,3.0
3006,20150522,2.0
3006,20150523,2.0
3006,20150524,4.0
3006,20150525,0.0
3006,20150526,2.0
3006,20150527,6.0
3006,20150528,2.0
3006,20150529,2.0
3006,20150530,4.0
3007,20150501,1.0
3007,20150502,1.0
3007,20150503,1.0
3007,20150504,1.0
3007,20150505,1.0
3007,20150506,2.0
3007,20150507,1.0
3007,20150508,1.0
3007,20150509,1.0
3007,20150510,1.0
3007,20150511,0.0
3007,20150512,2.0
3007,20150513,2.0
3007,20150514,0.0
3007,20150515,2.0
3007,20150516,2.0
3007,20150517,1.0
3007,20150518,0.0
3007,20150519,1.0
3007,20150520,2.0
3007,20150521,1.0
3007,20150522,2.0
3007,20150523,3.0
3007,20150524,1.0
3007,20150525,0.0
3007,20150526,1.0
3007,20150527,0.0
3007,20150528,0.0
3007,20150529,2.0
3007,20150530,2.0
3008,20150501,1.0
3008,20150502,1.0
3008,20150503,0.0
3008,20150504,0.0
3008,20150505,0.0
3008,20150506,1.0
3008,20150507,2.0
3008,20150508,1.0
3008,20150509,1.0
3008,20150510,0.0
3008,20150511,1.0
3008,20150512,0.0
3008,20150513,1.0
3008,20150514,2.0
3008,20150515,3.0
3008,20150516,2.0
3008,20150517,1.0
3008,20150518,0.0
3008,20150519,1.0
3008,20150520,0.0
3008,20150521,1.0
3008,20150522,1.0
3008,20150523,2.0
3008,20150524,1.0
3008,20150525,0.0
3008,20150526,0.0
3008,20150527,0.0
3008,20150528,0.0
3008,20150529,1.0
3008,20150530,0.0
3010,20150501,0.0
3010,20150502,0.0
3010,20150503,0.0
3010,20150504,1.0
3010,20150505,1.0
3010,20150506,0.0
3010,20150507,0.0
3010,20150508,0.0
3010,20150509,0.0
3010,20150510,0.0
3010,20150511,0.0
3010,20150512,0.0
3010,20150513,0.0
3010,20150514,0.0
3010,20150515,0.0
3010,20150516,1.0
3010,20150517,1.0
3010,20150518,0.0
3010,20150519,0.0
3010,20150520,1.0
3010,20150521,1.0
3010,20150522,0.0
3010,20150523,0.0
3010,20150524,0.0
3010,20150525,0.0
3010,20150526,1.0
3010,20150527,0.0
3010,20150528,1.0
3010,20150529,0.0
3010,20150530,0.0
3011,20150501,0.0
3011,20150502,0.0
3011,20150503,2.0
3011,20150504,0.0
3011,20150505,0.0
3011,20150506,1.0
3011,20150507,0.0
3011,20150508,0.0
3011,20150509,0.0
3011,20150510,0.0
3011,20150511,0.0
3011,20150512,1.0
3011,20150513,0.0
3011,20150514,0.0
3011,20150515,1.0
3011,20150516,0.0
3011,20150517,0.0
3011,20150518,0.0
3011,20150519,1.0
3011,20150520,0.0
3011,20150521,1.0
3011,20150522,0.0
3011,20150523,1.0
3011,20150524,0.0
3011,20150525,0.0
3011,20150526,1.0
3011,20150527,1.0
3011,20150528,1.0
3011,20150529,0.0
3011,20150530,1.0
3013,20150501,4.0
3013,20150502,5.0
3013,20150503,4.0
3013,20150504,3.0
3013,20150505,6.0
3013,20150506,3.0
3013,20150507,4.0
3013,20150508,4.0
3013,20150509,3.0
3013,20150510,4.0
3013,20150511,5.0
3013,20150512,3.0
3013,20150513,3.0
3013,20150514,5.0
3013,20150515,2.0
3013,20150516,2.0
3013,20150517,4.0
3013,20150518,2.0
3013,20150519,3.0
3013,20150520,4.0
3013,20150521,3.0
3013,20150522,4.0
3013,20150523,3.0
3013,20150524,3.0
3013,20150525,5.0
3013,20150526,4.0
3013,20150527,4.0
3013,20150528,2.0
3013,20150529,5.0
3013,20150530,4.0
3014,20150501,0.0
3014,20150502,0.0
3014,20150503,0.0
3014,20150504,0.0
3014,20150505,0.0
3014,20150506,0.0
3014,20150507,1.0
3014,20150508,1.0
3014,20150509,1.0
3014,20150510,1.0
3014,20150511,0.0
3014,20150512,0.0
3014,20150513,0.0
3014,20150514,0.0
3014,20150515,0.0
3014,20150516,0.0
3014,20150517,0.0
3014,20150518,0.0
3014,20150519,0.0
3014,20150520,0.0
3014,20150521,0.0
3014,20150522,0.0
3014,20150523,0.0
3014,20150524,0.0
3014,20150525,0.0
3014,20150526,0.0
3014,20150527,0.0
3014,20150528,0.0
3014,20150529,0.0
3014,20150530,0.0
3016,20150501,5.0
3016,20150502,6.0
3016,20150503,8.0
3016,20150504,9.0
3016,20150505,8.0
3016,20150506,14.0
3016,20150507,8.0
3016,20150508,4.0
3016,20150509,6.0
3016,20150510,7.0
3016,20150511,9.0
3016,20150512,9.0
3016,20150513,13.0
3016,20150514,5.0
3016,20150515,6.0
3016,20150516,7.0
3016,20150517,5.0
3016,20150518,6.0
3016,20150519,8.0
3016,20150520,13.0
3016,20150521,7.0
3016,20150522,4.0
3016,20150523,8.0
3016,20150524,4.0
3016,20150525,9.0
3016,20150526,7.0
3016,20150527,22.0
3016,20150528,5.0
3016,20150529,3.0
3016,20150530,5.0
3017,20150501,0.0
3017,20150502,0.0
3017,20150503,0.0
3017,20150504,1.0
3017,20150505,0.0
3017,20150506,0.0
3017,20150507,0.0
3017,20150508,0.0
3017,20150509,0.0
3017,20150510,0.0
3017,20150511,0.0
3017,20150512,0.0
3017,20150513,1.0
3017,20150514,0.0
3017,20150515,0.0
3017,20150516,0.0
3017,20150517,0.0
3017,20150518,0.0
3017,20150519,0.0
3017,20150520,0.0
3017,20150521,0.0
3017,20150522,0.0
3017,20150523,0.0
3017,20150524,0.0
3017,20150525,0.0
3017,20150526,0.0
3017,20150527,0.0
3017,20150528,1.0
3017,20150529,0.0
3017,20150530,0.0
3018,20150501,5.0
3018,20150502,5.0
3018,20150503,8.0
3018,20150504,5.0
3018,20150505,5.0
3018,20150506,4.0
3018,20150507,4.0
3018,20150508,4.0
3018,20150509,5.0
3018,20150510,4.0
3018,20150511,4.0
3018,20150512,6.0
3018,20150513,7.0
3018,20150514,3.0
3018,20150515,7.0
3018,20150516,6.0
3018,20150517,6.0
3018,20150518,5.0
3018,20150519,2.0
3018,20150520,5.0
3018,20150521,7.0
3018,20150522,4.0
3018,20150523,6.0
3018,20150524,5.0
3018,20150525,8.0
3018,20150526,6.0
3018,20150527,4.0
3018,20150528,5.0
3018,20150529,3.0
3018,20150530,3.0
3102,20150501,0.0
3102,20150502,0.0
3102,20150503,0.0
3102,20150504,0.0
3102,20150505,0.0
3102,20150506,0.0
3102,20150507,0.0
3102,20150508,0.0
3102,20150509,0.0
3102,20150510,0.0
3102,20150511,0.0
3102,20150512,0.0
3102,20150513,0.0
3102,20150514,0.0
3102,20150515,0.0
3102,20150516,0.0
3102,20150517,0.0
3102,20150518,0.0
3102,20150519,0.0
3102,20150520,0.0
3102,20150521,0.0
3102,20150522,0.0
3102,20150523,0.0
3102,20150524,0.0
3102,20150525,0.0
3102,20150526,0.0
3102,20150527,0.0
3102,20150528,0.0
3102,20150529,0.0
3102,20150530,0.0
3105,20150501,0.0
3105,20150502,0.0
3105,20150503,0.0
3105,20150504,0.0
3105,20150505,0.0
3105,20150506,0.0
3105,20150507,0.0
3105,20150508,0.0
3105,20150509,0.0
3105,20150510,0.0
3105,20150511,0.0
3105,20150512,0.0
3105,20150513,0.0
3105,20150514,0.0
3105,20150515,0.0
3105,20150516,0.0
3105,20150517,0.0
3105,20150518,0.0
3105,20150519,0.0
3105,20150520,0.0
3105,20150521,0.0
3105,20150522,0.0
3105,20150523,0.0
3105,20150524,0.0
3105,20150525,0.0
3105,20150526,0.0
3105,20150527,0.0
3105,20150528,0.0
3105,20150529,0.0
3105,20150530,0.0
3107,20150501,0.0
3107,20150502,0.0
3107,20150503,0.0
3107,20150504,0.0
3107,20150505,0.0
3107,20150506,0.0
3107,20150507,0.0
3107,20150508,0.0
3107,20150509,0.0
3107,20150510,0.0
3107,20150511,0.0
3107,20150512,0.0
3107,20150513,0.0
3107,20150514,0.0
3107,20150515,0.0
3107,20150516,0.0
3107,20150517,0.0
3107,20150518,0.0
3107,20150519,0.0
3107,20150520,0.0
3107,20150521,0.0
3107,20150522,0.0
3107,20150523,0.0
3107,20150524,0.0
3107,20150525,0.0
3107,20150526,0.0
3107,20150527,0.0
3107,20150528,0.0
3107,20150529,0.0
3107,20150530,0.0
3109,20150501,0.0
3109,20150502,0.0
3109,20150503,0.0
3109,20150504,0.0
3109,20150505,0.0
3109,20150506,0.0
3109,20150507,1.0
3109,20150508,0.0
3109,20150509,0.0
3109,20150510,0.0
3109,20150511,0.0
3109,20150512,0.0
3109,20150513,0.0
3109,20150514,0.0
3109,20150515,0.0
3109,20150516,0.0
3109,20150517,0.0
3109,20150518,0.0
3109,20150519,0.0
3109,20150520,0.0
3109,20150521,0.0
3109,20150522,0.0
3109,20150523,0.0
3109,20150524,0.0
3109,20150525,0.0
3109,20150526,1.0
3109,20150527,0.0
3109,20150528,0.0
3109,20150529,0.0
3109,20150530,0.0
3110,20150501,0.0
3110,20150502,0.0
3110,20150503,0.0
3110,20150504,0.0
3110,20150505,1.0
3110,20150506,2.0
3110,20150507,0.0
3110,20150508,0.0
3110,20150509,0.0
3110,20150510,0.0
3110,20150511,0.0
3110,20150512,0.0
3110,20150513,0.0
3110,20150514,1.0
3110,20150515,0.0
3110,20150516,0.0
3110,20150517,0.0
3110,20150518,0.0
3110,20150519,0.0
3110,20150520,0.0
3110,20150521,1.0
3110,20150522,1.0
3110,20150523,1.0
3110,20150524,1.0
3110,20150525,1.0
3110,20150526,0.0
3110,20150527,0.0
3110,20150528,0.0
3110,20150529,1.0
3110,20150530,0.0
3112,20150501,0.0
3112,20150502,0.0
3112,20150503,0.0
3112,20150504,0.0
3112,20150505,0.0
3112,20150506,0.0
3112,20150507,0.0
3112,20150508,0.0
3112,20150509,0.0
3112,20150510,0.0
3112,20150511,0.0
3112,20150512,0.0
3112,20150513,0.0
3112,20150514,0.0
3112,20150515,0.0
3112,20150516,0.0
3112,20150517,0.0
3112,20150518,0.0
3112,20150519,0.0
3112,20150520,0.0
3112,20150521,0.0
3112,20150522,0.0
3112,20150523,0.0
3112,20150524,0.0
3112,20150525,0.0
3112,20150526,0.0
3112,20150527,0.0
3112,20150528,1.0
3112,20150529,0.0
3112,20150530,0.0
3113,20150501,0.0
3113,20150502,0.0
3113,20150503,0.0
3113,20150504,0.0
3113,20150505,0.0
3113,20150506,0.0
3113,20150507,0.0
3113,20150508,0.0
3113,20150509,0.0
3113,20150510,0.0
3113,20150511,0.0
3113,20150512,0.0
3113,20150513,0.0
3113,20150514,0.0
3113,20150515,0.0
3113,20150516,0.0
3113,20150517,0.0
3113,20150518,0.0
3113,20150519,0.0
3113,20150520,0.0
3113,20150521,0.0
3113,20150522,0.0
3113,20150523,0.0
3113,20150524,0.0
3113,20150525,0.0
3113,20150526,0.0
3113,20150527,0.0
3113,20150528,0.0
3113,20150529,0.0
3113,20150530,0.0
3114,20150501,0.0
3114,20150502,0.0
3114,20150503,1.0
3114,20150504,0.0
3114,20150505,1.0
3114,20150506,1.0
3114,20150507,1.0
3114,20150508,0.0
3114,20150509,1.0
3114,20150510,0.0
3114,20150511,0.0
3114,20150512,0.0
3114,20150513,1.0
3114,20150514,0.0
3114,20150515,1.0
3114,20150516,1.0
3114,20150517,0.0
3114,20150518,1.0
3114,20150519,2.0
3114,20150520,2.0
3114,20150521,3.0
3114,20150522,4.0
3114,20150523,0.0
3114,20150524,0.0
3114,20150525,0.0
3114,20150526,0.0
3114,20150527,2.0
3114,20150528,0.0
3114,20150529,1.0
3114,20150530,0.0
3116,20150501,0.0
3116,20150502,0.0
3116,20150503,0.0
3116,20150504,0.0
3116,20150505,1.0
3116,20150506,0.0
3116,20150507,0.0
3116,20150508,0.0
3116,20150509,1.0
3116,20150510,0.0
3116,20150511,1.0
3116,20150512,1.0
3116,20150513,1.0
3116,20150514,1.0
3116,20150515,0.0
3116,20150516,0.0
3116,20150517,0.0
3116,20150518,0.0
3116,20150519,0.0
3116,20150520,0.0
3116,20150521,0.0
3116,20150522,0.0
3116,20150523,1.0
3116,20150524,0.0
3116,20150525,1.0
3116,20150526,0.0
3116,20150527,0.0
3116,20150528,0.0
3116,20150529,0.0
3116,20150530,0.0
3117,20150501,1.0
3117,20150502,0.0
3117,20150503,0.0
3117,20150504,1.0
3117,20150505,1.0
3117,20150506,1.0
3117,20150507,1.0
3117,20150508,0.0
3117,20150509,0.0
3117,20150510,0.0
3117,20150511,1.0
3117,20150512,1.0
3117,20150513,0.0
3117,20150514,1.0
3117,20150515,1.0
3117,20150516,2.0
3117,20150517,1.0
3117,20150518,1.0
3117,20150519,0.0
3117,20150520,0.0
3117,20150521,0.0
3117,20150522,1.0
3117,20150523,1.0
3117,20150524,1.0
3117,20150525,1.0
3117,20150526,0.0
3117,20150527,0.0
3117,20150528,0.0
3117,20150529,0.0
3117,20150530,0.0
3118,20150501,1.0
3118,20150502,0.0
3118,20150503,1.0
3118,20150504,1.0
3118,20150505,0.0
3118,20150506,1.0
3118,20150507,1.0
3118,20150508,0.0
3118,20150509,1.0
3118,20150510,1.0
3118,20150511,0.0
3118,20150512,1.0
3118,20150513,1.0
3118,20150514,0.0
3118,20150515,1.0
3118,20150516,1.0
3118,20150517,0.0
3118,20150518,1.0
3118,20150519,1.0
3118,20150520,0.0
3118,20150521,2.0
3118,20150522,0.0
3118,20150523,1.0
3118,20150524,0.0
3118,20150525,1.0
3118,20150526,0.0
3118,20150527,1.0
3118,20150528,2.0
3118,20150529,1.0
3118,20150530,1.0
3119,20150501,0.0
3119,20150502,0.0
3119,20150503,0.0
3119,20150504,0.0
3119,20150505,0.0
3119,20150506,0.0
3119,20150507,0.0
3119,20150508,0.0
3119,20150509,0.0
3119,20150510,0.0
3119,20150511,0.0
3119,20150512,0.0
3119,20150513,0.0
3119,20150514,0.0
3119,20150515,0.0
3119,20150516,0.0
3119,20150517,0.0
3119,20150518,0.0
3119,20150519,0.0
3119,20150520,0.0
3119,20150521,0.0
3119,20150522,0.0
3119,20150523,0.0
3119,20150524,1.0
3119,20150525,0.0
3119,20150526,1.0
3119,20150527,1.0
3119,20150528,1.0
3119,20150529,1.0
3119,20150530,0.0
3125,20150501,0.0
3125,20150502,0.0
3125,20150503,0.0
3125,20150504,0.0
3125,20150505,0.0
3125,20150506,0.0
3125,20150507,0.0
3125,20150508,0.0
3125,20150509,0.0
3125,20150510,0.0
3125,20150511,0.0
3125,20150512,0.0
3125,20150513,0.0
3125,20150514,0.0
3125,20150515,0.0
3125,20150516,0.0
3125,20150517,0.0
3125,20150518,0.0
3125,20150519,0.0
3125,20150520,0.0
3125,20150521,0.0
3125,20150522,0.0
3125,20150523,0.0
3125,20150524,0.0
3125,20150525,0.0
3125,20150526,0.0
3125,20150527,0.0
3125,20150528,0.0
3125,20150529,0.0
3125,20150530,0.0
3126,20150501,0.0
3126,20150502,0.0
3126,20150503,0.0
3126,20150504,0.0
3126,20150505,0.0
3126,20150506,1.0
3126,20150507,0.0
3126,20150508,0.0
3126,20150509,0.0
3126,20150510,0.0
3126,20150511,0.0
3126,20150512,1.0
3126,20150513,0.0
3126,20150514,0.0
3126,20150515,1.0
3126,20150516,0.0
3126,20150517,0.0
3126,20150518,0.0
3126,20150519,0.0
3126,20150520,0.0
3126,20150521,1.0
3126,20150522,0.0
3126,20150523,0.0
3126,20150524,0.0
3126,20150525,0.0
3126,20150526,0.0
3126,20150527,1.0
3126,20150528,0.0
3126,20150529,0.0
3126,20150530,1.0
3208,20150501,0.0
3208,20150502,0.0
3208,20150503,0.0
3208,20150504,0.0
3208,20150505,0.0
3208,20150506,0.0
3208,20150507,0.0
3208,20150508,0.0
3208,20150509,0.0
3208,20150510,0.0
3208,20150511,0.0
3208,20150512,0.0
3208,20150513,0.0
3208,20150514,0.0
3208,20150515,0.0
3208,20150516,0.0
3208,20150517,0.0
3208,20150518,0.0
3208,20150519,0.0
3208,20150520,0.0
3208,20150521,0.0
3208,20150522,0.0
3208,20150523,0.0
3208,20150524,0.0
3208,20150525,0.0
3208,20150526,0.0
3208,20150527,0.0
3208,20150528,0.0
3208,20150529,0.0
3208,20150530,0.0
3217,20150501,0.0
3217,20150502,0.0
3217,20150503,0.0
3217,20150504,0.0
3217,20150505,0.0
3217,20150506,0.0
3217,20150507,0.0
3217,20150508,0.0
3217,20150509,0.0
3217,20150510,0.0
3217,20150511,0.0
3217,20150512,0.0
3217,20150513,0.0
3217,20150514,0.0
3217,20150515,0.0
3217,20150516,0.0
3217,20150517,0.0
3217,20150518,0.0
3217,20150519,0.0
3217,20150520,0.0
3217,20150521,0.0
3217,20150522,0.0
3217,20150523,0.0
3217,20150524,0.0
3217,20150525,0.0
3217,20150526,0.0
3217,20150527,0.0
3217,20150528,0.0
3217,20150529,0.0
3217,20150530,0.0
3227,20150501,0.0
3227,20150502,0.0
3227,20150503,1.0
3227,20150504,0.0
3227,20150505,0.0
3227,20150506,1.0
3227,20150507,0.0
3227,20150508,0.0
3227,20150509,0.0
3227,20150510,0.0
3227,20150511,0.0
3227,20150512,0.0
3227,20150513,0.0
3227,20150514,0.0
3227,20150515,0.0
3227,20150516,0.0
3227,20150517,0.0
3227,20150518,0.0
3227,20150519,0.0
3227,20150520,0.0
3227,20150521,0.0
3227,20150522,0.0
3227,20150523,0.0
3227,20150524,0.0
3227,20150525,0.0
3227,20150526,0.0
3227,20150527,0.0
3227,20150528,0.0
3227,20150529,0.0
3227,20150530,0.0
3311,20150501,0.0
3311,20150502,0.0
3311,20150503,0.0
3311,20150504,0.0
3311,20150505,0.0
3311,20150506,0.0
3311,20150507,0.0
3311,20150508,0.0
3311,20150509,0.0
3311,20150510,0.0
3311,20150511,0.0
3311,20150512,0.0
3311,20150513,0.0
3311,20150514,0.0
3311,20150515,0.0
3311,20150516,0.0
3311,20150517,0.0
3311,20150518,0.0
3311,20150519,0.0
3311,20150520,0.0
3311,20150521,0.0
3311,20150522,0.0
3311,20150523,0.0
3311,20150524,0.0
3311,20150525,0.0
3311,20150526,0.0
3311,20150527,0.0
3311,20150528,0.0
3311,20150529,0.0
3311,20150530,0.0
3316,20150501,0.0
3316,20150502,0.0
3316,20150503,0.0
3316,20150504,0.0
3316,20150505,0.0
3316,20150506,0.0
3316,20150507,0.0
3316,20150508,0.0
3316,20150509,0.0
3316,20150510,0.0
3316,20150511,0.0
3316,20150512,0.0
3316,20150513,0.0
3316,20150514,0.0
3316,20150515,0.0
3316,20150516,0.0
3316,20150517,0.0
3316,20150518,0.0
3316,20150519,0.0
3316,20150520,0.0
3316,20150521,0.0
3316,20150522,0.0
3316,20150523,0.0
3316,20150524,0.0
3316,20150525,0.0
3316,20150526,0.0
3316,20150527,0.0
3316,20150528,0.0
3316,20150529,0.0
3316,20150530,0.0
3319,20150501,1.0
3319,20150502,0.0
3319,20150503,1.0
3319,20150504,0.0
3319,20150505,1.0
3319,20150506,0.0
3319,20150507,0.0
3319,20150508,0.0
3319,20150509,1.0
3319,20150510,0.0
3319,20150511,0.0
3319,20150512,1.0
3319,20150513,0.0
3319,20150514,1.0
3319,20150515,1.0
3319,20150516,0.0
3319,20150517,0.0
3319,20150518,0.0
3319,20150519,0.0
3319,20150520,2.0
3319,20150521,1.0
3319,20150522,1.0
3319,20150523,1.0
3319,20150524,1.0
3319,20150525,1.0
3319,20150526,1.0
3319,20150527,1.0
3319,20150528,0.0
3319,20150529,1.0
3319,20150530,1.0
3320,20150501,0.0
3320,20150502,0.0
3320,20150503,0.0
3320,20150504,0.0
3320,20150505,0.0
3320,20150506,0.0
3320,20150507,0.0
3320,20150508,0.0
3320,20150509,0.0
3320,20150510,0.0
3320,20150511,0.0
3320,20150512,0.0
3320,20150513,0.0
3320,20150514,0.0
3320,20150515,0.0
3320,20150516,0.0
3320,20150517,0.0
3320,20150518,0.0
3320,20150519,0.0
3320,20150520,0.0
3320,20150521,0.0
3320,20150522,0.0
3320,20150523,0.0
3320,20150524,0.0
3320,20150525,0.0
3320,20150526,0.0
3320,20150527,0.0
3320,20150528,0.0
3320,20150529,0.0
3320,20150530,0.0
3321,20150501,0.0
3321,20150502,0.0
3321,20150503,0.0
3321,20150504,0.0
3321,20150505,0.0
3321,20150506,0.0
3321,20150507,0.0
3321,20150508,0.0
3321,20150509,0.0
3321,20150510,0.0
3321,20150511,0.0
3321,20150512,0.0
3321,20150513,0.0
3321,20150514,0.0
3321,20150515,0.0
3321,20150516,0.0
3321,20150517,0.0
3321,20150518,0.0
3321,20150519,0.0
3321,20150520,0.0
3321,20150521,0.0
3321,20150522,0.0
3321,20150523,0.0
3321,20150524,0.0
3321,20150525,0.0
3321,20150526,0.0
3321,20150527,0.0
3321,20150528,0.0
3321,20150529,1.0
3321,20150530,0.0
3322,20150501,0.0
3322,20150502,0.0
3322,20150503,0.0
3322,20150504,0.0
3322,20150505,0.0
3322,20150506,0.0
3322,20150507,0.0
3322,20150508,0.0
3322,20150509,0.0
3322,20150510,0.0
3322,20150511,0.0
3322,20150512,0.0
3322,20150513,0.0
3322,20150514,0.0
3322,20150515,0.0
3322,20150516,0.0
3322,20150517,0.0
3322,20150518,0.0
3322,20150519,0.0
3322,20150520,0.0
3322,20150521,0.0
3322,20150522,0.0
3322,20150523,0.0
3322,20150524,0.0
3322,20150525,0.0
3322,20150526,0.0
3322,20150527,0.0
3322,20150528,0.0
3322,20150529,0.0
3322,20150530,0.0
3323,20150501,1.0
3323,20150502,0.0
3323,20150503,0.0
3323,20150504,0.0
3323,20150505,0.0
3323,20150506,0.0
3323,20150507,0.0
3323,20150508,0.0
3323,20150509,0.0
3323,20150510,0.0
3323,20150511,0.0
3323,20150512,0.0
3323,20150513,0.0
3323,20150514,0.0
3323,20150515,0.0
3323,20150516,0.0
3323,20150517,0.0
3323,20150518,0.0
3323,20150519,0.0
3323,20150520,1.0
3323,20150521,0.0
3323,20150522,1.0
3323,20150523,1.0
3323,20150524,1.0
3323,20150525,0.0
3323,20150526,0.0
3323,20150527,0.0
3323,20150528,0.0
3323,20150529,0.0
3323,20150530,1.0
3325,20150501,0.0
3325,20150502,0.0
3325,20150503,0.0
3325,20150504,0.0
3325,20150505,0.0
3325,20150506,0.0
3325,20150507,0.0
3325,20150508,0.0
3325,20150509,0.0
3325,20150510,0.0
3325,20150511,0.0
3325,20150512,0.0
3325,20150513,0.0
3325,20150514,0.0
3325,20150515,0.0
3325,20150516,0.0
3325,20150517,0.0
3325,20150518,0.0
3325,20150519,0.0
3325,20150520,0.0
3325,20150521,0.0
3325,20150522,0.0
3325,20150523,0.0
3325,20150524,0.0
3325,20150525,0.0
3325,20150526,0.0
3325,20150527,0.0
3325,20150528,0.0
3325,20150529,0.0
3325,20150530,0.0
3326,20150501,0.0
3326,20150502,0.0
3326,20150503,0.0
3326,20150504,0.0
3326,20150505,0.0
3326,20150506,0.0
3326,20150507,0.0
3326,20150508,0.0
3326,20150509,0.0
3326,20150510,0.0
3326,20150511,0.0
3326,20150512,0.0
3326,20150513,0.0
3326,20150514,0.0
3326,20150515,0.0
3326,20150516,0.0
3326,20150517,0.0
3326,20150518,0.0
3326,20150519,0.0
3326,20150520,0.0
3326,20150521,0.0
3326,20150522,0.0
3326,20150523,0.0
3326,20150524,0.0
3326,20150525,0.0
3326,20150526,0.0
3326,20150527,0.0
3326,20150528,0.0
3326,20150529,0.0
3326,20150530,0.0
3402,20150501,1.0
3402,20150502,0.0
3402,20150503,1.0
3402,20150504,0.0
3402,20150505,0.0
3402,20150506,0.0
3402,20150507,0.0
3402,20150508,0.0
3402,20150509,0.0
3402,20150510,0.0
3402,20150511,0.0
3402,20150512,0.0
3402,20150513,0.0
3402,20150514,0.0
3402,20150515,0.0
3402,20150516,0.0
3402,20150517,0.0
3402,20150518,0.0
3402,20150519,0.0
3402,20150520,0.0
3402,20150521,1.0
3402,20150522,0.0
3402,20150523,0.0
3402,20150524,0.0
3402,20150525,0.0
3402,20150526,0.0
3402,20150527,0.0
3402,20150528,0.0
3402,20150529,0.0
3402,20150530,1.0
3403,20150501,0.0
3403,20150502,0.0
3403,20150503,0.0
3403,20150504,0.0
3403,20150505,1.0
3403,20150506,1.0
3403,20150507,0.0
3403,20150508,0.0
3403,20150509,0.0
3403,20150510,0.0
3403,20150511,0.0
3403,20150512,0.0
3403,20150513,0.0
3403,20150514,0.0
3403,20150515,0.0
3403,20150516,0.0
3403,20150517,0.0
3403,20150518,0.0
3403,20150519,0.0
3403,20150520,0.0
3403,20150521,0.0
3403,20150522,0.0
3403,20150523,0.0
3403,20150524,0.0
3403,20150525,0.0
3403,20150526,0.0
3403,20150527,0.0
3403,20150528,0.0
3403,20150529,0.0
3403,20150530,0.0
3407,20150501,1.0
3407,20150502,0.0
3407,20150503,0.0
3407,20150504,0.0
3407,20150505,0.0
3407,20150506,0.0
3407,20150507,1.0
3407,20150508,0.0
3407,20150509,1.0
3407,20150510,0.0
3407,20150511,0.0
3407,20150512,0.0
3407,20150513,1.0
3407,20150514,1.0
3407,20150515,1.0
3407,20150516,1.0
3407,20150517,0.0
3407,20150518,1.0
3407,20150519,0.0
3407,20150520,0.0
3407,20150521,0.0
3407,20150522,1.0
3407,20150523,0.0
3407,20150524,1.0
3407,20150525,1.0
3407,20150526,1.0
3407,20150527,1.0
3407,20150528,1.0
3407,20150529,0.0
3407,20150530,0.0
3408,20150501,0.0
3408,20150502,0.0
3408,20150503,0.0
3408,20150504,0.0
3408,20150505,0.0
3408,20150506,0.0
3408,20150507,0.0
3408,20150508,0.0
3408,20150509,0.0
3408,20150510,0.0
3408,20150511,0.0
3408,20150512,0.0
3408,20150513,0.0
3408,20150514,1.0
3408,20150515,0.0
3408,20150516,0.0
3408,20150517,1.0
3408,20150518,0.0
3408,20150519,0.0
3408,20150520,0.0
3408,20150521,0.0
3408,20150522,0.0
3408,20150523,0.0
3408,20150524,0.0
3408,20150525,0.0
3408,20150526,0.0
3408,20150527,0.0
3408,20150528,0.0
3408,20150529,0.0
3408,20150530,0.0
3413,20150501,0.0
3413,20150502,0.0
3413,20150503,0.0
